%Date etc_1_am etc_1_pm slope_1_am slope_1_pm  etc_2_am etc_2_pm slope_2_am slope_2_pm detc_1_am detc_1_pm dslope_1_am dslope_1_pm  detc_2_am detc_2_pm dslope_2_am dslope_2_p
736844.000000 1619.4 1603.9 1006.24 1035.97 1619.4 1603.9 1006.24 1035.97     4.9  -15.2 1006.27 1038.35    4.9  -15.2 1006.27 1038.35 
736845.000000    NaN 1607.7     NaN 1054.93    NaN 1607.7     NaN 1054.93     NaN  -12.5     NaN 1057.38    NaN  -12.5     NaN 1057.38 
736846.000000 1607.4 1606.0 1039.61 1052.25 1607.4 1606.0 1039.61 1052.25   -10.7  -10.1 1041.25 1052.62  -10.7  -10.1 1041.25 1052.62 
736847.000000 1609.4 1635.5 1042.48 1019.21 1609.4 1635.5 1042.48 1019.21    -5.1   20.3 1042.39 1019.53   -5.1   20.3 1042.39 1019.53 
736848.000000 1596.3 1594.6 1002.86 1003.87 1596.3 1594.6 1002.86 1003.87   -18.5  -19.7 1002.99 1003.48  -18.5  -19.7 1002.99 1003.48 
736849.000000 1620.3 1607.7 1004.25 1009.76 1620.3 1607.7 1004.25 1009.76     6.7   -7.8 1003.92 1009.94    6.7   -7.8 1003.92 1009.94 
736850.000000 1605.3 1619.5 1038.53 1036.72 1605.3 1619.5 1038.53 1036.72    -7.5    2.6 1037.30 1037.36   -7.5    2.6 1037.30 1037.36 
736854.000000 1622.5 1604.0  999.93 1021.66 1622.5 1604.0  999.93 1021.66     9.6  -10.7  998.94 1021.36    9.6  -10.7  998.94 1021.36 
736855.000000    NaN 1607.4     NaN  999.02    NaN 1607.4     NaN  999.02     NaN   -7.7     NaN  999.23    NaN   -7.7     NaN  999.23 
736856.000000 1625.9    NaN 1003.70     NaN 1625.9    NaN 1003.70     NaN    14.0    NaN 1002.03     NaN   14.0    NaN 1002.03     NaN 
736857.000000    NaN 1620.9     NaN 1018.84    NaN 1620.9     NaN 1018.84     NaN    9.2     NaN 1016.95    NaN    9.2     NaN 1016.95 
736860.000000 1601.1    NaN  989.43     NaN 1601.1    NaN  989.43     NaN   -12.6    NaN  988.92     NaN  -12.6    NaN  988.92     NaN 
736861.000000 1635.6 1595.7  959.73  979.45 1635.6 1595.7  959.73  979.45    23.2  -18.5  958.88  978.72   23.2  -18.5  958.88  978.72 
736862.000000 1627.2 1612.7  956.67  975.41 1627.2 1612.7  956.67  975.41    15.7   -2.4  954.82  975.53   15.7   -2.4  954.82  975.53 
736863.000000 1628.3 1613.7  966.91  994.39 1628.3 1613.7  966.91  994.39    18.5   -2.1  964.45  994.95   18.5   -2.1  964.45  994.95 
736864.000000 1610.7 1622.4  965.45  971.58 1610.7 1622.4  965.45  971.58    -5.7    6.3  966.34  971.98   -5.7    6.3  966.34  971.98 
736865.000000 1600.5    NaN  960.14     NaN 1600.5    NaN  960.14     NaN   -12.1    NaN  958.86     NaN  -12.1    NaN  958.86     NaN 
736866.000000 1600.8 1617.7  973.74  958.55 1600.8 1617.7  973.74  958.55   -15.1    1.5  974.18  959.04  -15.1    1.5  974.18  959.04 
736874.000000    NaN 1615.4     NaN  955.92    NaN 1615.4     NaN  955.92     NaN    4.0     NaN  954.33    NaN    4.0     NaN  954.33 
736875.000000 1617.0    NaN  962.15     NaN 1617.0    NaN  962.15     NaN    -0.1    NaN  963.18     NaN   -0.1    NaN  963.18     NaN 
736876.000000 1616.1 1622.1  958.69  963.74 1616.1 1622.1  958.69  963.74     1.1    3.8  958.86  965.26    1.1    3.8  958.86  965.26 
736877.000000 1627.1 1618.9  950.81  981.26 1627.1 1618.9  950.81  981.26    12.6   -0.5  950.53  983.64   12.6   -0.5  950.53  983.64 
736878.000000 1614.1 1619.1  969.04  976.26 1614.1 1619.1  969.04  976.26    -0.3    0.2  968.71  978.04   -0.3    0.2  968.71  978.04 
736879.000000 1608.1 1603.4  975.41  988.64 1608.1 1603.4  975.41  988.64    -6.5  -12.5  975.10  989.32   -6.5  -12.5  975.10  989.32 
736880.000000 1624.8 1612.2  992.65 1000.56 1624.8 1612.2  992.65 1000.56    10.0   -2.7  992.62 1000.45   10.0   -2.7  992.62 1000.45 
736881.000000 1591.7 1590.7 1005.29 1012.51 1591.7 1590.7 1005.29 1012.51   -17.9  -22.9 1002.77 1011.82  -17.9  -22.9 1002.77 1011.82 
736882.000000    NaN 1613.8     NaN 1016.05    NaN 1613.8     NaN 1016.05     NaN   -1.1     NaN 1015.86    NaN   -1.1     NaN 1015.86 
736883.000000 1629.1 1624.1  993.38  998.88 1629.1 1624.1  993.38  998.88    13.8   10.2  993.75  998.64   13.8   10.2  993.75  998.64 
736884.000000 1619.4 1615.3 1000.65 1013.31 1619.4 1615.3 1000.65 1013.31     6.5   -0.5  999.31 1014.05    6.5   -0.5  999.31 1014.05 
736885.000000 1606.1 1613.8 1006.39 1003.86 1606.1 1613.8 1006.39 1003.86    -6.6   -3.0 1005.07 1004.83   -6.6   -3.0 1005.07 1004.83 
736886.000000 1609.6 1600.5 1005.01 1032.34 1609.6 1600.5 1005.01 1032.34    -3.6  -17.1 1003.97 1033.72   -3.6  -17.1 1003.97 1033.72 
736887.000000 1624.6    NaN 1045.54     NaN 1624.6    NaN 1045.54     NaN    13.3    NaN 1043.43     NaN   13.3    NaN 1043.43     NaN 
736888.000000 1605.1 1605.4 1006.39 1019.62 1605.1 1605.4 1006.39 1019.62    -7.0   -6.8 1004.71 1017.92   -7.0   -6.8 1004.71 1017.92 
736895.000000 1608.0 1610.6 1008.94 1011.73 1608.0 1610.6 1008.94 1011.73   -10.5   -4.4 1010.52 1011.98  -10.5   -4.4 1010.52 1011.98 
736896.000000 1600.2 1624.5  996.07  973.58 1600.2 1624.5  996.07  973.58   -13.6   11.7  995.39  972.62  -13.6   11.7  995.39  972.62 
736897.000000 1628.2 1603.5  988.16 1016.26 1628.2 1603.5  988.16 1016.26    12.0  -14.5  988.90 1017.89   12.0  -14.5  988.90 1017.89 
736898.000000 1623.7 1623.7 1021.18 1028.44 1623.7 1623.7 1021.18 1028.44     8.7    6.9 1021.19 1029.30    8.7    6.9 1021.19 1029.30 
736899.000000 1608.5 1608.9 1019.06 1013.96 1608.5 1608.9 1019.06 1013.96    -6.8   -5.0 1019.25 1013.10   -6.8   -5.0 1019.25 1013.10 
736906.000000    NaN 1595.0     NaN  991.99    NaN 1595.0     NaN  991.99     NaN  -15.8     NaN  992.05    NaN  -20.8     NaN  992.05 
736907.000000 1604.2 1624.9 1004.23  995.06 1604.2 1624.9 1004.23  995.06    -5.6   12.9 1004.02  996.19  -10.6    7.9 1004.02  996.19 
736908.000000 1602.9 1619.4 1007.46 1001.46 1602.9 1619.4 1007.46 1001.46    -6.7    5.7 1007.38 1003.05  -11.7    0.7 1007.38 1003.05 
736909.000000 1625.6 1620.3  972.92  967.97 1625.6 1620.3  972.92  967.97    16.7   11.4  972.18  967.24   11.7    6.4  972.18  967.24 
736910.000000 1624.4 1604.2  962.40  987.17 1624.4 1604.2  962.40  987.17    13.5   -7.8  962.62  988.07    8.5  -12.8  962.62  988.07 
736911.000000 1621.1 1622.8  983.13  993.30 1621.1 1622.8  983.13  993.30     9.3    7.4  984.00  996.11    4.3    2.4  984.00  996.11 
736912.000000 1617.3 1610.7  968.98  976.83 1617.3 1610.7  968.98  976.83    11.6    0.0  967.06  977.11    6.6   -5.0  967.06  977.11 
736919.000000    NaN 1622.0     NaN  951.76    NaN 1622.0     NaN  951.76     NaN   11.4     NaN  952.44    NaN    6.4     NaN  952.44 
736920.000000    NaN 1621.1     NaN  955.00    NaN 1621.1     NaN  955.00     NaN   10.8     NaN  954.96    NaN    5.8     NaN  954.96 
736921.000000 1608.6 1613.1  960.05  966.49 1608.6 1613.1  960.05  966.49    -2.7   -0.7  960.54  968.54   -7.7   -5.7  960.54  968.54 
736922.000000    NaN 1618.7     NaN  976.43    NaN 1618.7     NaN  976.43     NaN    5.8     NaN  978.18    NaN    0.8     NaN  978.18 
736923.000000 1605.1 1613.3  981.20  975.21 1605.1 1613.3  981.20  975.21    -3.8   -1.1  980.93  977.42   -8.8   -6.1  980.93  977.42 
736924.000000    NaN 1612.9     NaN  969.95    NaN 1612.9     NaN  969.95     NaN    2.5     NaN  970.18    NaN   -2.5     NaN  970.18 
736925.000000 1620.2    NaN  965.18     NaN 1620.2    NaN  965.18     NaN    10.8    NaN  965.04     NaN    5.8    NaN  965.04     NaN 
736926.000000 1616.8    NaN  965.96     NaN 1616.8    NaN  965.96     NaN     5.5    NaN  966.52     NaN    0.5    NaN  966.52     NaN 
736931.000000 1610.6    NaN  945.21     NaN 1610.6    NaN  945.21     NaN     0.1    NaN  945.31     NaN   -4.9    NaN  945.31     NaN 
736936.000000    NaN 1604.7     NaN  968.69    NaN 1604.7     NaN  968.69     NaN   -7.5     NaN  969.95    NaN  -12.5     NaN  969.95 
736937.000000 1618.6 1607.8  978.06  999.49 1618.6 1607.8  978.06  999.49     7.5   -3.0  978.65  999.85    2.5   -8.0  978.65  999.85 
736938.000000 1605.0 1621.6  981.72  978.23 1605.0 1621.6  981.72  978.23    -4.2   11.7  981.35  978.46   -9.2    6.7  981.35  978.46 
736940.000000 1610.2    NaN  949.91     NaN 1610.2    NaN  949.91     NaN     1.6    NaN  949.06     NaN   -3.4    NaN  949.06     NaN 
736941.000000 1625.2 1631.8  930.22  924.58 1625.2 1631.8  930.22  924.58    18.3   21.2  928.53  925.33   13.3   16.2  928.53  925.33 
736943.000000    NaN 1607.2     NaN  941.93    NaN 1607.2     NaN  941.93     NaN   -5.8     NaN  943.87    NaN  -10.8     NaN  943.87 
736944.000000 1606.5    NaN  945.46     NaN 1606.5    NaN  945.46     NaN    -5.8    NaN  946.73     NaN  -10.8    NaN  946.73     NaN 
736948.000000 1622.6 1608.8  947.46  968.06 1622.6 1608.8  947.46  968.06    13.0   -2.6  947.14  968.65    8.0   -7.6  947.14  968.65 
736949.000000 1613.6    NaN  957.93     NaN 1613.6    NaN  957.93     NaN     4.4    NaN  957.35     NaN   -0.6    NaN  957.35     NaN 
736950.000000 1624.4 1611.9  967.00  976.46 1624.4 1611.9  967.00  976.46    13.2    0.1  967.32  977.45    8.2   -4.9  967.32  977.45 
736951.000000 1582.3 1607.6  986.41  972.16 1582.3 1607.6  986.41  972.16   -25.9   -2.0  985.51  972.28  -30.9   -7.0  985.51  972.28 
736960.000000 1603.9 1608.8  986.31  983.67 1603.9 1608.8  986.31  983.67    -2.7   -3.3  984.58  984.98   -7.7   -8.3  984.58  984.98 
736966.000000    NaN 1601.5     NaN  962.60    NaN 1601.5     NaN  962.60     NaN  -10.0     NaN  963.48    NaN  -15.0     NaN  963.48 
736967.000000    NaN 1618.8     NaN  960.01    NaN 1618.8     NaN  960.01     NaN    7.6     NaN  960.58    NaN    2.6     NaN  960.58 
736969.000000 1608.6 1610.9  972.90  966.06 1608.6 1610.9  972.90  966.06    -2.1   -0.1  973.22  966.61   -7.1   -5.1  973.22  966.61 
736970.000000 1616.9 1622.5  974.53  974.90 1616.9 1622.5  974.53  974.90    10.7   12.4  972.65  975.08    5.7    7.4  972.65  975.08 
736971.000000 1629.4 1626.5  956.24  954.56 1629.4 1626.5  956.24  954.56    20.4   17.8  955.59  953.93   15.4   12.8  955.59  953.93 
736972.000000 1619.7 1619.1  950.70  951.09 1619.7 1619.1  950.70  951.09    10.4    8.6  950.14  951.56    5.4    3.6  950.14  951.56 
736973.000000 1621.7 1614.7  948.92  965.57 1621.7 1614.7  948.92  965.57    12.0    2.3  948.42  966.86    7.0   -2.7  948.42  966.86 
736974.000000 1620.1    NaN  965.04     NaN 1620.1    NaN  965.04     NaN    10.8    NaN  964.60     NaN    5.8    NaN  964.60     NaN 
736975.000000 1629.4 1620.2  941.36  951.75 1629.4 1620.2  941.36  951.75    22.8    7.5  939.60  953.63   17.8    2.5  939.60  953.63 
736987.000000 1614.9 1628.0  934.50  918.57 1614.9 1628.0  934.50  918.57     2.5   17.6  935.55  918.67   -2.5   12.6  935.55  918.67 
736988.000000 1603.4    NaN  907.17     NaN 1603.4    NaN  907.17     NaN    -9.0    NaN  908.05     NaN  -14.0    NaN  908.05     NaN 
736993.000000    NaN 1618.1     NaN  899.21    NaN 1618.1     NaN  899.21     NaN    7.5     NaN  899.44    NaN    2.5     NaN  899.44 
736997.000000 1599.5 1625.3  932.46  910.27 1599.5 1625.3  932.46  910.27    -9.5   15.4  931.90  910.07  -14.5   10.4  931.90  910.07 
736998.000000 1617.6 1606.9  934.09  946.39 1617.6 1606.9  934.09  946.39     8.5   -7.2  933.56  948.05    3.5  -12.2  933.56  948.05 
736999.000000 1628.3 1625.1  942.41  945.60 1628.3 1625.1  942.41  945.60    15.9   12.9  943.55  947.02   10.9    7.9  943.55  947.02 
737000.000000 1620.6 1595.3  926.88  938.99 1620.6 1595.3  926.88  938.99    13.1  -14.9  925.85  939.20    8.1  -19.9  925.85  939.20 
737001.000000    NaN 1600.9     NaN  928.22    NaN 1600.9     NaN  928.22     NaN   -8.4     NaN  927.67    NaN  -13.4     NaN  927.67 
737007.000000    NaN 1618.3     NaN  991.49    NaN 1618.3     NaN  991.49     NaN    2.1     NaN  994.73    NaN   -2.9     NaN  994.73 
737009.000000 1624.7    NaN  936.40     NaN 1624.7    NaN  936.40     NaN    10.7    NaN  938.37     NaN    5.7    NaN  938.37     NaN 
737010.000000 1593.4    NaN  941.47     NaN 1593.4    NaN  941.47     NaN   -13.5    NaN  939.97     NaN  -18.5    NaN  939.97     NaN 
737013.000000 1598.3    NaN  969.87     NaN 1598.3    NaN  969.87     NaN   -10.0    NaN  969.16     NaN  -15.0    NaN  969.16     NaN 
737017.000000 1589.4    NaN 1002.32     NaN 1589.4    NaN 1002.32     NaN   -16.5    NaN 1000.49     NaN  -21.5    NaN 1000.49     NaN 
737018.000000 1606.4    NaN  977.79     NaN 1606.4    NaN  977.79     NaN    -1.9    NaN  976.92     NaN   -6.9    NaN  976.92     NaN 
737021.000000 1612.8    NaN  935.48     NaN 1612.8    NaN  935.48     NaN     7.2    NaN  933.40     NaN    2.2    NaN  933.40     NaN 
737035.000000 1599.4 1616.1  939.35  917.52 1599.4 1616.1  939.35  917.52   -11.7    5.5  939.63  917.74  -16.7    0.5  939.63  917.74 
737036.000000 1637.6    NaN  914.55     NaN 1637.6    NaN  914.55     NaN    17.4    NaN  919.09     NaN   12.4    NaN  919.09     NaN 
737037.000000 1602.5 1625.4  913.69  903.84 1602.5 1625.4  913.69  903.84    -1.5   15.2  911.35  903.86   -6.5   10.2  911.35  903.86 
737039.000000 1629.6    NaN  956.61     NaN 1629.6    NaN  956.61     NaN    20.7    NaN  956.13     NaN   15.7    NaN  956.13     NaN 
737043.000000 1638.2 1627.3  912.32  915.35 1638.2 1627.3  912.32  915.35    26.2   17.9  913.14  915.11   21.2   12.9  913.14  915.11 
737044.000000 1603.5    NaN  973.60     NaN 1603.5    NaN  973.60     NaN    -4.3    NaN  972.71     NaN   -9.3    NaN  972.71     NaN 
737048.000000 1595.2 1593.5  927.93  934.09 1595.2 1593.5  927.93  934.09   -15.9  -23.7  928.32  937.11  -20.9  -28.7  928.32  937.11 
737049.000000 1599.7 1598.3  927.05  927.79 1599.7 1598.3  927.05  927.79   -12.4   -4.7  927.91  924.52  -17.4   -9.7  927.91  924.52 
737057.000000 1568.0 1609.6  949.18  927.60 1568.0 1609.6  949.18  927.60   -38.4    0.8  947.66  926.90  -43.4   -4.2  947.66  926.90 
737061.000000 1616.1 1640.0  977.07  960.32 1616.1 1640.0  977.07  960.32     4.8   28.4  977.87  960.96   -0.2   23.4  977.87  960.96 
737062.000000 1634.7 1615.7  963.13  982.52 1634.7 1615.7  963.13  982.52    24.4    1.9  963.25  984.07   19.4   -3.1  963.25  984.07 
737064.000000 1607.2 1637.8  940.67  926.99 1607.2 1637.8  940.67  926.99    -2.2   27.8  940.35  927.06   -7.2   22.8  940.35  927.06 
737065.000000    NaN 1589.6     NaN  906.85    NaN 1589.6     NaN  906.85     NaN  -18.3     NaN  905.87    NaN  -23.3     NaN  905.87 
737070.000000 1633.2 1619.6  908.61  914.94 1633.2 1619.6  908.61  914.94    19.7    9.0  910.41  915.46   14.7    4.0  910.41  915.46 
737071.000000    NaN 1615.7     NaN  878.52    NaN 1615.7     NaN  878.52     NaN    7.0     NaN  877.91    NaN    2.0     NaN  877.91 
737079.000000 1619.6 1606.6  984.52  983.30 1619.6 1606.6  984.52  983.30    11.5   -2.1  983.85  982.81    6.5   -7.1  983.85  982.81 
737080.000000 1604.3 1625.5 1022.72 1000.02 1604.3 1625.5 1022.72 1000.02   -10.2   17.1 1024.62  999.42  -15.2   12.1 1024.62  999.42 
737085.000000 1635.2 1604.4  987.11 1002.75 1635.2 1604.4  987.11 1002.75    20.8   -6.4  988.91 1003.02   15.8  -11.4  988.91 1003.02 
737108.000000 1646.5 1612.6  976.47 1006.62 1646.5 1612.6  976.47 1006.62    35.9    3.7  976.61 1006.31   30.9   -1.3  976.61 1006.31 
737124.000000 1622.3 1607.9  904.20  914.20 1622.3 1607.9  904.20  914.20    13.4   -2.1  903.58  914.21    8.4   -7.1  903.58  914.21 
737126.000000 1599.5    NaN  911.26     NaN 1599.5    NaN  911.26     NaN   -10.1    NaN  910.87     NaN  -15.1    NaN  910.87     NaN 
737127.000000 1618.9 1613.7  897.01  902.93 1618.9 1613.7  897.01  902.93     9.6    4.2  896.82  902.43    4.6   -0.8  896.82  902.43 
737129.000000    NaN 1602.2     NaN  987.32    NaN 1602.2     NaN  987.32     NaN   -4.6     NaN  985.09    NaN   -9.6     NaN  985.09 
737130.000000 1596.0    NaN 1005.38     NaN 1596.0    NaN 1005.38     NaN    -9.0    NaN 1002.06     NaN  -14.0    NaN 1002.06     NaN 
737131.000000    NaN 1633.3     NaN 1001.34    NaN 1633.3     NaN 1001.34     NaN   20.5     NaN 1002.78    NaN   15.5     NaN 1002.78 
737132.000000 1622.5    NaN  984.96     NaN 1622.5    NaN  984.96     NaN    12.1    NaN  985.62     NaN    7.1    NaN  985.62     NaN 
737139.000000 1609.1 1591.5  961.18  973.66 1609.1 1591.5  961.18  973.66     0.5  -13.6  960.47  971.07   -4.5  -18.6  960.47  971.07 
737140.000000    NaN 1600.6     NaN  959.03    NaN 1600.6     NaN  959.03     NaN   -5.1     NaN  956.41    NaN  -10.1     NaN  956.41 
737141.000000 1600.4 1609.8  953.93  948.98 1600.4 1609.8  953.93  948.98    -4.6   -2.9  951.06  950.51   -9.6   -7.9  951.06  950.51 
737142.000000 1613.4 1606.8  943.88  981.21 1613.4 1606.8  943.88  981.21     4.4   -7.7  943.42  983.90   -0.6  -12.7  943.42  983.90 
737143.000000 1596.1    NaN 1004.44     NaN 1596.1    NaN 1004.44     NaN   -13.0    NaN 1003.91     NaN  -18.0    NaN 1003.91     NaN 
737144.000000    NaN 1594.3     NaN 1077.41    NaN 1594.3     NaN 1077.41     NaN  -16.5     NaN 1077.95    NaN  -21.5     NaN 1077.95 
737149.000000    NaN 1616.2     NaN 1124.78    NaN 1616.2     NaN 1124.78     NaN   11.1     NaN 1121.92    NaN    6.1     NaN 1121.92 
737153.000000 1619.0    NaN 1022.63     NaN 1617.3    NaN 1023.33     NaN     8.2    NaN 1022.72     NaN    2.4    NaN 1023.10     NaN 
737155.000000 1593.1    NaN 1001.80     NaN 1591.9    NaN 1002.30     NaN   -11.0    NaN  998.75     NaN  -17.5    NaN  999.32     NaN 
737160.000000 1615.2 1614.8 1089.35 1086.07 1613.1 1613.5 1090.27 1086.54     9.6    8.0 1087.10 1084.29    1.6    0.9 1088.44 1085.17 
737161.000000 1624.5 1612.5 1074.65 1080.56 1623.2 1611.2 1075.10 1081.21    17.0    8.5 1073.21 1077.31   10.5    1.7 1073.83 1078.17 
737162.000000 1616.7    NaN 1113.41     NaN 1615.2    NaN 1114.13     NaN     9.7    NaN 1111.77     NaN    2.9    NaN 1112.46     NaN 
737163.000000 1611.3    NaN 1064.14     NaN 1609.9    NaN 1064.55     NaN    -2.1    NaN 1065.99     NaN   -8.9    NaN 1066.70     NaN 
737164.000000 1607.4 1623.6 1047.18 1038.82 1607.2 1623.0 1047.06 1039.08    -2.9   14.9 1047.73 1038.32  -10.4    8.4 1048.75 1038.86 
737165.000000    NaN 1597.7     NaN 1069.81    NaN 1595.4     NaN 1070.56     NaN  -12.9     NaN 1070.06    NaN  -19.3     NaN 1070.72 
737166.000000 1615.5    NaN 1070.31     NaN 1615.3    NaN 1070.42     NaN     6.5    NaN 1070.42     NaN    0.3    NaN 1070.88     NaN 
737167.000000 1616.5    NaN 1105.37     NaN 1614.8    NaN 1106.09     NaN     8.9    NaN 1104.16     NaN    2.4    NaN 1104.81     NaN 
737175.000000    NaN 1624.1     NaN 1087.83    NaN 1621.6     NaN 1088.87     NaN   15.6     NaN 1087.07    NaN   10.6     NaN 1087.12 
737178.000000 1599.6 1603.8 1085.44 1078.89 1597.2 1602.4 1086.63 1079.71   -14.3   -6.4 1087.18 1078.81  -20.0  -13.6 1087.45 1079.73 
737190.000000 1604.7    NaN 1037.68     NaN 1603.6    NaN 1038.04     NaN    -6.8    NaN 1038.60     NaN  -12.5    NaN 1038.78     NaN 
737191.000000    NaN 1621.0     NaN 1067.02    NaN 1618.3     NaN 1068.28     NaN    6.1     NaN 1070.17    NaN   -1.1     NaN 1071.13 
737193.000000 1610.8 1627.2 1033.02 1029.06 1610.0 1626.2 1033.43 1029.61     1.0   17.2 1032.83 1029.12   -4.5   10.6 1033.07 1029.81 
737194.000000 1601.0    NaN 1044.62     NaN 1599.5    NaN 1045.43     NaN    -8.7    NaN 1044.47     NaN  -15.5    NaN 1045.36     NaN 
737195.000000    NaN 1608.0     NaN 1096.90    NaN 1606.1     NaN 1097.75     NaN   -4.0     NaN 1098.06    NaN  -10.3     NaN 1098.63 
737196.000000    NaN 1615.4     NaN 1128.31    NaN 1614.8     NaN 1128.47     NaN    7.0     NaN 1127.19    NaN   -0.0     NaN 1128.18 
737197.000000    NaN 1620.4     NaN 1089.75    NaN 1619.5     NaN 1090.10     NaN   11.4     NaN 1089.17    NaN    6.0     NaN 1089.42 
737198.000000 1625.8    NaN 1078.20     NaN 1623.5    NaN 1079.45     NaN    16.8    NaN 1077.56     NaN    9.2    NaN 1078.66     NaN 
737199.000000 1627.1    NaN 1090.15     NaN 1625.6    NaN 1090.88     NaN    19.7    NaN 1088.77     NaN   13.0    NaN 1089.57     NaN 
737201.000000    NaN 1623.0     NaN 1108.25    NaN 1622.0     NaN 1108.58     NaN   13.3     NaN 1107.93    NaN    7.9     NaN 1108.23 
737207.000000    NaN 1591.8     NaN 1076.84    NaN 1590.0     NaN 1077.73     NaN  -11.1     NaN 1073.18    NaN  -18.1     NaN 1073.96 
737208.000000 1609.7 1601.1 1090.95 1086.15 1608.0 1598.9 1091.59 1087.18    -2.4  -11.2 1091.85 1087.24   -8.9  -17.4 1092.37 1087.77 
737209.000000 1605.5    NaN 1070.10     NaN 1604.0    NaN 1070.67     NaN    -4.3    NaN 1070.05     NaN  -10.8    NaN 1070.61     NaN 
737211.000000    NaN 1618.5     NaN 1078.50    NaN 1616.8     NaN 1079.34     NaN    9.6     NaN 1077.56    NaN    2.3     NaN 1078.60 
737213.000000    NaN 1612.3     NaN 1112.22    NaN 1611.6     NaN 1112.20     NaN    4.0     NaN 1111.37    NaN   -2.0     NaN 1111.68 
737214.000000    NaN 1585.1     NaN 1109.41    NaN 1583.9     NaN 1109.84     NaN  -19.9     NaN 1106.51    NaN  -25.5     NaN 1106.84 
737215.000000 1634.9 1610.0 1066.35 1077.26 1633.2 1608.5 1067.02 1077.85    23.5    2.5 1066.99 1075.64   17.0   -5.5 1067.74 1077.08 
737216.000000    NaN 1593.7     NaN 1091.19    NaN 1592.7     NaN 1091.82     NaN  -17.7     NaN 1091.90    NaN  -23.3     NaN 1092.18 
737217.000000 1586.8 1607.2 1039.74 1062.31 1585.2 1605.8 1040.44 1062.45   -14.9   -6.8 1036.26 1064.38  -21.0  -13.5 1036.96 1065.17 
737218.000000 1618.2 1625.0 1070.44 1076.97 1617.0 1624.5 1070.97 1077.14     6.8   17.1 1071.51 1075.52   -0.1    8.8 1072.42 1077.31 
737220.000000    NaN 1591.6     NaN 1088.43    NaN 1588.2     NaN 1090.29     NaN  -19.5     NaN 1088.83    NaN  -26.2     NaN 1089.83 
737221.000000    NaN 1609.4     NaN 1068.45    NaN 1608.3     NaN 1068.82     NaN   -0.3     NaN 1068.35    NaN   -5.8     NaN 1068.47 
737222.000000 1591.5    NaN 1034.73     NaN 1590.5    NaN 1034.99     NaN   -18.7    NaN 1034.80     NaN  -25.1    NaN 1035.41     NaN 
737223.000000 1599.9 1600.9 1024.28 1026.13 1599.5 1599.1 1024.37 1026.93   -12.9   -4.4 1025.71 1022.73  -19.7  -11.3 1026.57 1023.84 
737224.000000    NaN 1588.5     NaN 1081.51    NaN 1587.3     NaN 1081.99     NaN  -21.4     NaN 1081.51    NaN  -27.5     NaN 1082.08 
737226.000000 1618.4    NaN 1082.96     NaN 1616.6    NaN 1083.65     NaN    10.2    NaN 1082.11     NaN    3.2    NaN 1083.28     NaN 
737228.000000 1618.9    NaN 1079.85     NaN 1617.5    NaN 1080.43     NaN    12.2    NaN 1077.98     NaN    5.2    NaN 1078.90     NaN 
737229.000000 1613.2    NaN 1071.57     NaN 1611.7    NaN 1072.29     NaN     2.7    NaN 1072.02     NaN   -4.4    NaN 1073.00     NaN 
737230.000000 1602.3 1607.3 1052.47 1031.93 1600.7 1606.1 1053.16 1032.49    -5.8    0.3 1051.05 1030.53  -12.1   -6.2 1051.58 1031.17 
737231.000000 1598.3 1608.7 1016.92 1012.48 1595.9 1608.0 1018.10 1012.61   -12.2   -5.0 1017.27 1014.58  -18.4  -12.1 1017.84 1015.43 
737233.000000 1595.5 1605.9 1023.81  999.81 1594.3 1603.4 1024.44 1001.05   -18.2   -8.5 1025.75 1002.47  -23.6  -15.0 1025.95 1003.16 
737234.000000 1624.3 1589.1  989.87 1014.21 1623.9 1588.7  989.88 1014.05    16.7  -22.3  988.44 1014.81   10.4  -28.4  988.95 1015.28 
737235.000000 1589.8 1599.2 1000.27 1002.72 1587.6 1598.2 1001.08 1002.89   -15.9   -7.7  997.82 1001.42  -22.1  -13.7  998.37 1001.56 
737236.000000    NaN 1603.8     NaN 1016.92    NaN 1603.4     NaN 1017.06     NaN   -7.6     NaN 1017.48    NaN  -14.1     NaN 1018.20 
737237.000000 1613.8 1608.0  988.57  998.53 1612.5 1608.2  989.01  998.19     5.2   -1.7  987.67  998.17   -3.2   -8.4  989.24  998.94 
737238.000000 1620.0    NaN  979.90     NaN 1620.0    NaN  979.99     NaN    12.7    NaN  978.33     NaN    7.1    NaN  978.54     NaN 
737239.000000 1617.7    NaN  975.46     NaN 1617.6    NaN  975.31     NaN    10.8    NaN  973.99     NaN    4.7    NaN  974.28     NaN 
737241.000000 1606.1    NaN 1044.97     NaN 1605.4    NaN 1045.02     NaN    -6.5    NaN 1046.12     NaN  -13.9    NaN 1047.15     NaN 
737242.000000 1623.1 1624.6  996.70  999.25 1620.8 1622.6  997.85 1000.07    11.0   11.4  998.18 1000.77    4.3    5.5  998.70 1001.15 
737243.000000 1620.2 1618.3  998.01 1008.99 1617.6 1618.2  999.13 1008.79     9.3    7.9  998.35 1009.59    3.0    1.8  999.03 1009.77 
737248.000000 1623.2    NaN 1004.78     NaN 1622.9    NaN 1004.84     NaN    17.0    NaN 1002.72     NaN   10.8    NaN 1003.22     NaN 
737256.000000    NaN 1607.2     NaN 1016.77    NaN 1607.2     NaN 1016.78     NaN   -5.9     NaN 1018.65    NaN  -12.0     NaN 1019.03 
