%Date etc_1_am etc_1_pm slope_1_am slope_1_pm  etc_2_am etc_2_pm slope_2_am slope_2_pm detc_1_am detc_1_pm dslope_1_am dslope_1_pm  detc_2_am detc_2_pm dslope_2_am dslope_2_p
737402.000000 1578.0 1549.3  836.34  843.69 1576.9 1545.5  836.61  845.61    -1.7  -22.0  842.98  847.23   -1.5  -24.6  842.96  848.43 
737404.000000 1595.3    NaN  806.69     NaN 1593.0    NaN  807.88     NaN    30.6    NaN  806.71     NaN   28.5    NaN  807.86     NaN 
737405.000000 1606.6 1593.8  841.73  853.41 1604.6 1592.5  842.85  853.96    40.7   28.5  842.08  853.57   40.4   26.8  842.23  854.32 
737406.000000 1562.7    NaN  857.68     NaN 1562.7    NaN  858.01     NaN   -10.0    NaN  861.52     NaN  -11.3    NaN  862.46     NaN 
737407.000000 1545.1 1586.0  832.19  807.54 1541.8 1584.6  833.67  808.13   -21.0   17.2  832.79  809.43  -22.3   14.2  833.51  810.86 
737408.000000 1598.3 1555.4  787.74  814.51 1597.3 1552.4  787.94  815.88    32.1  -11.7  788.38  815.63   31.6  -14.6  788.32  816.90 
737409.000000 1601.0 1592.2  819.16  826.21 1599.4 1590.0  819.89  827.14    31.7   27.7  821.24  825.84   29.3   25.5  822.33  826.77 
737410.000000 1542.6 1588.3  824.72  799.75 1540.9 1588.5  825.55  799.34   -23.8   19.9  825.39  800.96  -24.4   18.7  825.78  801.82 
737414.000000    NaN 1588.2     NaN  822.77    NaN 1585.6     NaN  824.21     NaN   21.6     NaN  823.84    NaN   19.8     NaN  824.44 
737415.000000    NaN 1574.9     NaN  800.27    NaN 1572.7     NaN  801.49     NaN    4.1     NaN  803.46    NaN    1.4     NaN  804.65 
737416.000000 1593.3 1576.2  769.33  776.42 1590.6 1574.0  770.30  777.54    24.4   10.4  771.02  776.97   22.7    8.9  771.70  777.63 
737419.000000 1571.4 1526.6  828.09  854.04 1569.6 1524.9  828.66  855.01     0.0  -35.6  831.20  852.27   -2.2  -38.4  832.08  853.87 
737422.000000 1570.9    NaN  920.74     NaN 1567.8    NaN  922.27     NaN     9.2    NaN  919.47     NaN    7.4    NaN  920.43     NaN 
737427.000000 1587.9 1580.8  814.34  815.12 1585.9 1578.7  815.23  815.98    22.5   13.5  814.64  816.31   20.0   10.3  815.73  817.70 
737431.000000 1565.0    NaN  860.93     NaN 1562.6    NaN  862.07     NaN    -5.5    NaN  863.44     NaN   -8.2    NaN  864.83     NaN 
737435.000000    NaN 1567.6     NaN  869.16    NaN 1566.0     NaN  869.82     NaN    1.6     NaN  869.57    NaN    0.4     NaN  869.98 
737436.000000 1559.7    NaN  869.07     NaN 1558.5    NaN  869.60     NaN    -9.8    NaN  871.31     NaN  -10.7    NaN  871.84     NaN 
737438.000000    NaN 1558.1     NaN  901.85    NaN 1554.6     NaN  903.33     NaN  -12.5     NaN  904.28    NaN  -15.2     NaN  905.52 
737439.000000 1578.0    NaN  885.87     NaN 1575.4    NaN  887.07     NaN     6.5    NaN  889.13     NaN    3.1    NaN  890.60     NaN 
737440.000000 1584.5    NaN  828.64     NaN 1581.7    NaN  829.84     NaN    20.6    NaN  828.18     NaN   17.8    NaN  829.15     NaN 
737444.000000 1575.6 1578.8  815.39  808.01 1572.0 1576.0  817.29  809.23     4.8   13.5  818.56  808.09    3.4   11.6  819.29  808.86 
737450.000000 1550.8 1579.3  833.41  811.39 1549.5 1576.9  833.92  812.52   -13.2   11.0  832.97  813.23  -14.3    8.3  833.37  814.37 
737452.000000 1547.5 1570.3  877.30  854.53 1545.6 1567.2  878.11  855.99   -22.2   -1.3  879.73  857.84  -23.6   -5.3  880.33  859.51 
737455.000000 1594.5    NaN  873.66     NaN 1591.9    NaN  874.70     NaN    27.3    NaN  875.09     NaN   26.3    NaN  875.22     NaN 
737456.000000 1561.1    NaN  842.39     NaN 1560.2    NaN  842.80     NaN    -2.9    NaN  841.83     NaN   -6.0    NaN  843.19     NaN 
737458.000000 1567.5    NaN  928.74     NaN 1566.7    NaN  928.72     NaN     8.2    NaN  925.79     NaN    7.1    NaN  926.27     NaN 
737459.000000 1537.0    NaN  938.02     NaN 1535.7    NaN  938.62     NaN   -26.9    NaN  937.29     NaN  -27.4    NaN  937.52     NaN 
737460.000000 1560.5    NaN  823.13     NaN 1558.6    NaN  823.62     NaN    -8.7    NaN  825.32     NaN  -10.7    NaN  826.09     NaN 
737461.000000 1567.0    NaN  827.18     NaN 1562.6    NaN  829.54     NaN    -3.9    NaN  830.38     NaN   -5.9    NaN  831.25     NaN 
737462.000000 1550.5    NaN  835.74     NaN 1547.3    NaN  837.22     NaN   -15.1    NaN  835.85     NaN  -18.0    NaN  837.39     NaN 
737464.000000    NaN 1545.3     NaN 1037.51    NaN 1542.6     NaN 1038.89     NaN  -21.4     NaN 1038.09    NaN  -23.6     NaN 1039.37 
737465.000000 1568.8    NaN  940.12     NaN 1567.2    NaN  940.97     NaN    -4.4    NaN  944.69     NaN   -7.0    NaN  946.01     NaN 
737466.000000    NaN 1572.3     NaN  897.71    NaN 1569.3     NaN  899.02     NaN    5.8     NaN  898.57    NaN    2.7     NaN  899.94 
737469.000000    NaN 1551.9     NaN  858.74    NaN 1549.0     NaN  860.22     NaN  -16.8     NaN  860.90    NaN  -18.9     NaN  862.01 
737475.000000 1584.4    NaN  920.62     NaN 1581.6    NaN  921.93     NaN    24.1    NaN  917.83     NaN   21.1    NaN  919.27     NaN 
737476.000000 1564.3 1585.9  971.11  954.33 1562.6 1585.0  971.92  954.61    -1.2   20.5  971.74  954.37   -3.6   17.2  972.79  955.83 
737478.000000 1570.9    NaN  818.48     NaN 1570.4    NaN  818.53     NaN     6.9    NaN  817.91     NaN    5.4    NaN  818.67     NaN 
737480.000000 1555.4 1586.4  888.51  860.45 1552.1 1583.8  890.16  861.75    -9.6   20.6  888.58  860.95  -14.1   18.5  890.79  861.76 
737481.000000 1564.4    NaN  853.42     NaN 1561.3    NaN  855.00     NaN    -3.9    NaN  855.38     NaN   -5.7    NaN  856.31     NaN 
737485.000000    NaN 1546.5     NaN  841.56    NaN 1544.9     NaN  841.95     NaN  -18.8     NaN  841.93    NaN  -20.4     NaN  842.14 
737488.000000 1535.7    NaN  854.06     NaN 1534.5    NaN  854.68     NaN   -27.3    NaN  853.06     NaN  -31.8    NaN  855.25     NaN 
737489.000000 1549.0    NaN  836.99     NaN 1546.7    NaN  837.92     NaN   -15.2    NaN  836.55     NaN  -19.8    NaN  838.72     NaN 
737491.000000    NaN 1582.0     NaN  894.59    NaN 1581.3     NaN  894.88     NaN   14.5     NaN  896.16    NaN   12.7     NaN  896.95 
737492.000000    NaN 1582.5     NaN  860.44    NaN 1579.4     NaN  861.69     NaN   13.7     NaN  862.35    NaN   11.9     NaN  863.36 
737493.000000 1585.3 1555.0  850.38  855.60 1583.0 1553.0  851.48  856.36    19.5  -11.5  850.90  856.45   16.4  -12.9  852.13  856.97 
737494.000000 1567.6 1548.8  840.34  856.88 1564.6 1546.6  841.66  857.75     2.2  -19.9  840.42  858.77   -0.5  -21.8  841.65  859.66 
737495.000000 1551.3 1561.0  859.37  860.93 1549.0 1558.6  860.18  861.82   -13.8   -6.9  858.78  862.74  -15.4   -9.8  859.51  864.05 
737496.000000 1554.3 1563.2  872.55  873.38 1552.3 1562.1  873.46  873.76   -12.1   -1.2  873.80  873.04  -15.0   -1.1  874.95  872.95 
737497.000000 1582.0 1552.0  883.26  916.57 1579.7 1550.6  884.29  917.28    15.6  -13.5  883.93  916.76   14.0  -14.9  884.65  917.51 
737500.000000    NaN 1568.0     NaN  931.75    NaN 1565.6     NaN  932.94     NaN   -2.0     NaN  934.34    NaN   -2.9     NaN  934.75 
737534.000000 1562.8 1545.9 1014.38 1028.43 1559.8 1542.8 1015.80 1030.14    -5.0  -22.3 1015.60 1030.47   -6.7  -26.2 1016.60 1032.22 
737535.000000    NaN 1531.7     NaN 1020.91    NaN 1529.1     NaN 1021.73     NaN  -23.0     NaN 1020.74    NaN  -24.8     NaN 1021.46 
737542.000000    NaN 1558.3     NaN 1025.21    NaN 1555.6     NaN 1026.48     NaN   -4.1     NaN 1028.90    NaN   -6.9     NaN 1030.44 
737544.000000 1547.9    NaN 1004.87     NaN 1545.7    NaN 1005.95     NaN    -6.6    NaN 1004.25     NaN   -9.4    NaN 1005.81     NaN 
737545.000000    NaN 1559.8     NaN 1030.87    NaN 1557.2     NaN 1032.02     NaN    2.5     NaN 1032.09    NaN    2.1     NaN 1032.21 
737546.000000    NaN 1547.2     NaN 1101.16    NaN 1544.4     NaN 1102.77     NaN  -12.0     NaN 1103.12    NaN  -13.9     NaN 1104.25 
737547.000000 1538.4 1549.8 1089.22 1085.33 1534.9 1548.1 1090.89 1086.30   -13.9   -7.7 1087.36 1086.05  -15.7  -10.9 1087.95 1087.88 
737550.000000 1547.2 1534.1 1033.03 1068.59 1545.7 1532.4 1033.91 1069.39    -3.0  -19.0 1030.86 1067.46   -6.1  -22.4 1032.41 1068.84 
737552.000000 1562.5 1559.8 1061.85 1078.06 1559.0 1556.5 1063.47 1079.64     4.9    5.8 1063.39 1077.68    1.1    3.3 1065.30 1078.83 
737554.000000 1548.0 1543.9 1017.07 1033.56 1546.6 1542.2 1017.55 1034.40    -9.1  -13.4 1018.27 1034.75  -13.6  -14.9 1020.47 1035.21 
737555.000000    NaN 1542.0     NaN 1048.21    NaN 1539.9     NaN 1049.17     NaN  -12.5     NaN 1047.87    NaN  -14.7     NaN 1049.00 
737559.000000 1572.0    NaN  999.52     NaN 1569.5    NaN 1000.66     NaN    16.1    NaN 1000.22     NaN   14.6    NaN 1001.11     NaN 
737562.000000 1540.2 1532.0 1110.00 1115.38 1537.0 1532.1 1111.50 1115.12   -14.3  -22.3 1109.57 1114.75  -16.9  -24.5 1111.03 1116.23 
737564.000000    NaN 1559.4     NaN 1011.35    NaN 1557.1     NaN 1012.51     NaN   -1.6     NaN 1014.53    NaN   -4.0     NaN 1015.63 
737565.000000 1547.7 1557.5  999.65 1002.25 1545.5 1556.6 1000.50 1002.52    -8.0    1.5  999.97 1002.54  -10.6   -0.3 1001.03 1003.34 
737567.000000 1561.2    NaN 1085.11     NaN 1558.6    NaN 1086.42     NaN     3.7    NaN 1086.34     NaN    2.2    NaN 1087.25     NaN 
737568.000000 1548.8 1539.4 1068.34 1083.99 1547.3 1537.4 1068.89 1085.03    -4.0  -14.7 1066.86 1083.74   -6.8  -18.2 1068.39 1085.42 
737569.000000 1531.3 1568.9 1097.32 1052.07 1528.1 1567.1 1098.82 1052.99   -21.8   16.2 1096.31 1050.67  -24.8   13.8 1097.72 1051.76 
737570.000000 1542.2 1546.6 1078.90 1071.80 1537.9 1544.3 1081.25 1073.01    -9.7   -6.2 1077.48 1070.45  -13.8   -9.3 1079.54 1072.02 
737571.000000    NaN 1556.8     NaN 1036.76    NaN 1555.3     NaN 1037.39     NaN    1.0     NaN 1036.88    NaN   -0.3     NaN 1037.64 
737573.000000 1538.2    NaN 1099.75     NaN 1536.1    NaN 1101.00     NaN   -20.5    NaN 1101.75     NaN  -24.3    NaN 1103.72     NaN 
737574.000000 1567.6 1555.4 1038.17 1071.71 1565.8 1553.6 1039.24 1072.61     6.5    3.4 1041.52 1070.20    4.3    1.8 1042.72 1071.13 
737575.000000    NaN 1552.5     NaN 1071.75    NaN 1548.9     NaN 1073.68     NaN   -1.4     NaN 1071.17    NaN   -3.6     NaN 1072.19 
737576.000000    NaN 1563.3     NaN 1089.72    NaN 1561.9     NaN 1090.16     NaN    6.4     NaN 1090.87    NaN    5.3     NaN 1091.36 
737577.000000    NaN 1567.9     NaN 1103.52    NaN 1565.1     NaN 1105.08     NaN    8.6     NaN 1105.84    NaN    7.9     NaN 1106.10 
737581.000000 1571.5    NaN 1030.13     NaN 1567.8    NaN 1031.92     NaN    16.7    NaN 1029.78     NaN   14.3    NaN 1030.91     NaN 
737589.000000    NaN 1577.6     NaN 1064.08    NaN 1575.4     NaN 1065.01     NaN   16.8     NaN 1067.50    NaN   15.4     NaN 1068.20 
737590.000000 1554.0    NaN 1021.58     NaN 1551.7    NaN 1022.86     NaN     0.9    NaN 1020.66     NaN   -3.3    NaN 1022.79     NaN 
737591.000000 1565.7 1537.7  968.21  991.10 1562.9 1535.4  969.66  991.91     8.9  -17.2  969.01  990.81    5.3  -19.0  970.83  991.58 
737592.000000 1557.7 1565.8  998.27  982.10 1555.2 1562.2  999.52  983.95    -2.2    5.2 1001.32  985.45   -4.7    4.0 1002.40  986.15 
737593.000000 1563.5 1577.8  971.90  954.59 1560.5 1575.3  973.20  956.00    -0.1   19.7  976.84  956.54   -1.5   20.0  977.21  956.62 
737594.000000 1569.6    NaN  947.00     NaN 1566.7    NaN  948.58     NaN    13.2    NaN  947.96     NaN   10.9    NaN  949.23     NaN 
737595.000000    NaN 1542.5     NaN  976.94    NaN 1540.8     NaN  977.69     NaN  -12.0     NaN  976.20    NaN  -15.1     NaN  977.73 
737596.000000 1578.4    NaN  953.92     NaN 1576.1    NaN  955.29     NaN    23.1    NaN  954.62     NaN   19.8    NaN  956.10     NaN 
737597.000000 1572.0 1540.4  982.57 1008.14 1569.1 1536.8  983.92 1009.84    15.1  -19.9  983.66 1011.06   11.8  -22.5  985.14 1012.16 
737598.000000 1567.9 1571.1  991.32 1011.90 1565.5 1570.3  992.83 1012.00    10.9   16.6  992.64 1011.47    9.7   15.4  993.17 1011.99 
737599.000000 1554.2 1546.6 1013.15 1040.53 1552.3 1546.6 1014.14 1040.52    -1.7  -12.7 1013.41 1043.00   -3.9  -13.6 1014.58 1043.52 
737600.000000 1571.5    NaN 1007.59     NaN 1569.6    NaN 1008.54     NaN    18.3    NaN 1006.38     NaN   16.2    NaN 1007.28     NaN 
737601.000000 1560.3    NaN  979.69     NaN 1559.0    NaN  980.11     NaN     6.7    NaN  978.66     NaN    7.2    NaN  978.30     NaN 
737602.000000    NaN 1564.1     NaN 1005.71    NaN 1561.8     NaN 1006.80     NaN    5.1     NaN 1007.59    NaN    2.6     NaN 1009.02 
737603.000000 1541.2 1573.9 1020.33 1007.19 1540.6 1571.7 1020.00 1008.25   -18.1   16.5 1022.81 1008.63  -22.1   13.1 1024.65 1010.30 
737604.000000 1557.5    NaN 1000.49     NaN 1554.0    NaN 1002.30     NaN    -0.5    NaN 1002.04     NaN   -4.3    NaN 1003.72     NaN 
737605.000000 1552.3 1562.5 1019.37 1002.60 1549.2 1559.7 1020.84 1003.84    -0.2    2.2 1018.33 1005.62   -3.1   -0.9 1019.79 1007.14 
737606.000000 1572.2 1559.8  976.09 1004.90 1570.6 1557.1  977.16 1006.11    15.6    0.2  977.50 1007.36   13.1   -3.6  978.68 1009.26 
